idx,symbol,date_group,price_1,qty_ratio_1,price_2,qty_ratio_2,price_3,qty_ratio_3,qty_total,price_item_count,future_buy_price,future_sell_price
8768,1516,20180703_20180704_20180705,20.08,0.2073,21.03,0.1261,21.71,0.2745,357,43,21.35,19.7
8769,1516,20180704_20180705_20180706,20.19,0.1156,21.13,0.1531,21.75,0.2094,320,38,20.8,21.0
8770,1516,20180705_20180706_20180709,20.23,0.3711,21.14,0.11,22.22,0.0515,291,32,21.6,21.0
8771,1516,20180706_20180709_20180710,20.34,0.5028,21.03,0.2123,21.4,0.1341,179,23,22.2,21.2
8772,1516,20180709_20180710_20180711,20.31,0.4207,21.11,0.1707,21.65,0.1707,164,25,21.65,21.5
8773,1516,20180710_20180711_20180712,21.12,0.1981,21.53,0.4245,21.93,0.0849,106,22,21.9,21.05
8774,1516,20180711_20180712_20180713,21.19,0.084,21.54,0.3529,21.84,0.3361,119,22,21.55,21.0
8775,1516,20180719_20180720_20180723,20.4,0.1,20.98,0.3167,21.46,0.2333,120,18,20.75,20.45
8776,1516,20180720_20180723_20180724,20.48,0.3162,20.94,0.2137,21.21,0.1282,117,19,20.85,20.45
8777,1516,20180725_20180726_20180727,20.7,0.0803,21.4,0.2117,21.75,0.2482,137,20,21.75,20.7
8778,1516,20180726_20180727_20180730,20.83,0.0496,21.41,0.2766,21.75,0.2624,141,21,21.1,20.6
8779,1519,20180621_20180622_20180625,21.98,0.1735,22.37,0.4146,22.89,0.168,2185,28,21.8,22.65
8780,1519,20180622_20180625_20180626,21.31,0.2952,21.97,0.144,22.37,0.3442,2632,28,23.55,22.75
8781,1519,20180625_20180626_20180627,21.52,0.0537,22.83,0.1343,23.51,0.5387,7379,42,23.35,22.95
8782,1519,20180626_20180627_20180628,21.32,0.086,22.97,0.2249,23.49,0.4417,9040,30,23.95,22.55
8783,1519,20180627_20180628_20180629,22.92,0.1979,23.21,0.1179,23.55,0.4154,9643,27,23.25,21.8
8784,1519,20180628_20180629_20180702,22.9,0.3552,23.24,0.2655,23.71,0.1158,4637,29,22.85,21.5
8785,1519,20180629_20180702_20180703,22.06,0.1173,22.86,0.1457,23.58,0.2098,3136,43,22.25,21.5
8786,1519,20180702_20180703_20180704,21.81,0.2994,22.26,0.2027,22.82,0.0834,1954,35,22.3,21.4
8787,1519,20180703_20180704_20180705,21.63,0.2202,21.89,0.3116,22.34,0.1211,1948,26,21.8,21.55
8788,1519,20180704_20180705_20180706,21.52,0.3178,21.75,0.3096,22.1,0.0224,1476,19,21.9,21.95
8789,1519,20180705_20180706_20180709,21.53,0.3852,21.74,0.3483,22.03,0.0339,1355,18,22.7,21.8
8790,1519,20180706_20180709_20180710,21.61,0.3669,22.16,0.2206,22.7,0.048,1251,23,22.4,21.75
8791,1519,20180709_20180710_20180711,21.69,0.2488,22.13,0.2448,22.7,0.0585,1009,20,22.0,22.05
8792,1519,20180712_20180713_20180716,21.92,0.1791,22.33,0.2875,22.65,0.2149,1033,23,22.6,21.8
8793,1519,20180713_20180716_20180717,22.01,0.1256,22.32,0.2548,22.65,0.1516,1154,21,22.15,21.65
8794,1519,20180716_20180717_20180718,21.94,0.4227,22.25,0.1564,22.64,0.2018,1100,22,21.9,21.5
8795,1519,20180726_20180727_20180730,21.89,0.2732,22.22,0.19,22.54,0.2478,1453,22,22.25,22.25
8796,1519,20180727_20180730_20180731,21.9,0.1257,22.2,0.3304,22.54,0.2679,1344,22,22.45,22.05
8797,1519,20180730_20180731_20180801,22.15,0.2698,22.38,0.2669,22.59,0.216,1375,18,22.55,22.3
8798,1521,20180720_20180723_20180724,71.0,0.2681,73.32,0.087,75.38,0.1304,138,21,76.0,74.8
8799,1521,20180723_20180724_20180725,71.0,0.2868,73.32,0.093,75.38,0.1085,129,21,75.5,75.0
8800,1521,20180724_20180725_20180726,71.0,0.3,73.32,0.0933,75.19,0.1733,150,22,75.5,74.8
8801,1522,20180621_20180622_20180625,32.6,0.1647,33.66,0.2227,34.37,0.2118,8725,55,31.9,31.7
8802,1522,20180622_20180625_20180626,31.62,0.1475,32.28,0.3777,32.55,0.2844,2989,30,32.45,31.45
8803,1522,20180625_20180626_20180627,31.58,0.2035,31.95,0.1699,32.3,0.3178,2231,29,32.3,32.0
8804,1522,20180626_20180627_20180628,31.58,0.1963,31.89,0.3137,32.18,0.1012,1798,24,32.3,32.05
8805,1522,20180627_20180628_20180629,31.82,0.2313,32.03,0.4085,32.23,0.1852,1366,19,32.5,31.55
8806,1522,20180629_20180702_20180703,31.75,0.1075,32.11,0.4565,32.33,0.1838,1023,20,31.95,31.25
8807,1522,20180702_20180703_20180704,31.77,0.3396,32.11,0.2436,32.34,0.1792,1010,20,32.0,30.35
8808,1522,20180703_20180704_20180705,31.39,0.0653,31.76,0.4713,32.19,0.142,1148,26,31.8,31.3
8809,1522,20180704_20180705_20180706,30.67,0.2277,31.19,0.192,31.73,0.3474,1370,34,32.15,31.75
8810,1522,20180705_20180706_20180709,30.72,0.1929,31.35,0.2419,31.79,0.212,1571,37,32.2,31.4
8811,1522,20180706_20180709_20180710,30.74,0.2,31.41,0.1954,31.93,0.2403,1515,38,32.1,31.4
8812,1522,20180709_20180710_20180711,31.52,0.3293,31.74,0.1703,31.99,0.2688,1239,19,31.65,31.6
8813,1522,20180716_20180717_20180718,31.63,0.2985,31.9,0.2353,32.17,0.0759,1330,19,32.45,32.15
8814,1522,20180717_20180718_20180719,31.69,0.1006,31.95,0.2117,32.26,0.4379,1601,20,32.55,32.05
8815,1522,20180725_20180726_20180727,30.51,0.1291,30.74,0.2975,32.05,0.4139,2138,19,30.65,29.95
8816,1522,20180726_20180727_20180730,30.15,0.1456,30.5,0.2069,30.74,0.4151,1532,18,30.45,30.1
8817,1522,20180727_20180730_20180731,30.08,0.3197,30.28,0.1657,30.56,0.2794,1267,19,30.85,30.25
8818,1522,20180730_20180731_20180801,30.1,0.3004,30.37,0.1255,30.67,0.1791,1418,19,30.9,30.35
8819,1525,20180626_20180627_20180628,73.4,0.25,73.86,0.2564,74.3,0.2949,156,19,74.1,73.5
8820,1525,20180703_20180704_20180705,70.1,0.2814,71.71,0.2275,72.86,0.1737,167,23,68.8,67.9
8821,1525,20180704_20180705_20180706,67.98,0.0813,70.28,0.2344,71.79,0.2153,209,32,68.8,68.5
8822,1525,20180705_20180706_20180709,67.59,0.1892,68.54,0.2,70.3,0.2649,185,31,69.8,68.2
8823,1525,20180706_20180709_20180710,67.46,0.2703,68.02,0.1712,68.66,0.2883,111,21,68.7,68.0
8824,1525,20180727_20180730_20180731,68.64,0.1517,70.49,0.2621,71.0,0.2552,145,21,69.4,70.0
8825,1525,20180730_20180731_20180801,68.8,0.2548,70.6,0.2739,71.05,0.1847,157,18,73.7,71.0
8826,1526,20180621_20180622_20180625,41.77,0.1495,42.45,0.1789,43.36,0.2316,475,42,41.5,40.7
8827,1526,20180622_20180625_20180626,40.3,0.2355,41.43,0.1457,42.27,0.1956,501,54,42.6,40.5
8828,1526,20180625_20180626_20180627,40.15,0.1838,40.79,0.1615,41.85,0.2904,582,51,41.7,40.7
8829,1526,20180626_20180627_20180628,40.28,0.1801,41.0,0.227,41.82,0.1914,533,48,41.4,41.0
8830,1526,20180627_20180628_20180629,41.02,0.2836,41.76,0.1608,42.58,0.117,342,32,43.75,41.1
8831,1526,20180628_20180629_20180702,41.05,0.2833,42.59,0.1416,43.28,0.221,353,44,43.0,40.75
8832,1526,20180629_20180702_20180703,41.19,0.2484,42.3,0.2179,43.15,0.1917,459,50,41.45,40.7
8833,1526,20180702_20180703_20180704,41.2,0.2521,42.3,0.2137,43.15,0.188,468,50,41.75,40.85
8834,1526,20180703_20180704_20180705,41.09,0.3952,41.45,0.2214,42.27,0.1595,420,34,42.0,41.1
8835,1526,20180704_20180705_20180706,41.0,0.3192,41.27,0.3566,41.7,0.0698,401,24,41.9,41.4
8836,1526,20180705_20180706_20180709,41.05,0.342,41.27,0.4437,41.72,0.0476,462,24,44.0,40.6
8837,1526,20180706_20180709_20180710,41.2,0.5402,42.07,0.0866,43.34,0.1216,485,41,43.3,40.8
8838,1526,20180709_20180710_20180711,40.97,0.4484,41.99,0.0753,43.33,0.1203,823,51,41.35,40.85
8839,1526,20180710_20180711_20180712,40.92,0.5565,42.0,0.0657,43.33,0.1141,868,51,41.45,41.0
8840,1526,20180711_20180712_20180713,40.93,0.6335,41.93,0.0273,43.3,0.0571,805,34,41.5,41.0
8841,1526,20180713_20180716_20180717,41.02,0.2761,41.3,0.1475,41.81,0.0483,373,21,42.2,40.75
8842,1526,20180716_20180717_20180718,41.16,0.2647,41.52,0.0784,41.96,0.1814,408,24,41.7,40.85
8843,1526,20180717_20180718_20180719,41.08,0.3047,41.54,0.1851,41.96,0.1851,443,29,41.7,40.0
8844,1526,20180718_20180719_20180720,41.0,0.3987,41.44,0.159,41.95,0.0937,459,28,41.0,39.7
8845,1526,20180719_20180720_20180723,40.11,0.2561,40.91,0.3234,41.4,0.0879,535,33,40.6,39.85
8846,1526,20180720_20180723_20180724,39.94,0.3551,40.34,0.1382,40.97,0.2457,521,36,40.7,39.9
8847,1526,20180723_20180724_20180725,39.94,0.36,40.24,0.1958,40.69,0.1284,475,26,40.25,39.9
8848,1526,20180724_20180725_20180726,39.92,0.4667,40.22,0.1361,40.6,0.05,360,21,40.4,38.05
8849,1526,20180725_20180726_20180727,39.99,0.466,40.25,0.2233,40.6,0.0388,309,18,40.4,37.5
8850,1526,20180726_20180727_20180730,38.18,0.2622,39.36,0.1354,39.99,0.2622,576,36,39.8,38.5
8851,1526,20180727_20180730_20180731,38.21,0.2664,39.02,0.1911,39.85,0.1618,717,47,39.5,38.2
8852,1526,20180730_20180731_20180801,38.24,0.253,39.0,0.249,39.65,0.2013,755,45,39.45,38.15
8853,1527,20180621_20180622_20180625,59.36,0.1069,60.95,0.255,61.97,0.3094,3620,44,64.0,62.0
8854,1527,20180622_20180625_20180626,60.49,0.0916,61.68,0.3156,62.99,0.2371,5121,49,64.2,64.8
8855,1527,20180625_20180626_20180627,61.41,0.1568,62.75,0.3095,63.55,0.2836,4630,42,68.5,64.5
8856,1527,20180626_20180627_20180628,63.09,0.1978,66.31,0.2378,67.53,0.2937,11213,66,66.7,64.5
8857,1527,20180627_20180628_20180629,63.28,0.0832,65.32,0.1735,67.2,0.2899,11928,64,66.0,63.3
8858,1527,20180628_20180629_20180702,65.12,0.1862,66.6,0.2236,67.68,0.2177,10558,41,67.0,61.7
8859,1527,20180629_20180702_20180703,63.61,0.0373,65.08,0.396,66.2,0.1599,4722,38,63.9,62.6
8860,1527,20180702_20180703_20180704,62.27,0.2966,63.65,0.1457,65.72,0.2597,3419,54,65.5,61.8
8861,1527,20180703_20180704_20180705,62.37,0.2342,63.7,0.2465,65.78,0.1902,4474,54,64.8,63.4
8862,1527,20180704_20180705_20180706,62.27,0.2498,63.26,0.2611,64.25,0.1385,3811,38,64.8,62.6
8863,1527,20180705_20180706_20180709,62.5,0.0985,63.4,0.3217,64.27,0.3077,3432,37,66.4,64.1
8864,1527,20180706_20180709_20180710,62.82,0.1097,64.1,0.2497,65.82,0.1866,4265,46,66.0,65.5
8865,1527,20180709_20180710_20180711,63.87,0.1777,65.0,0.1941,65.9,0.2347,4091,39,66.9,66.1
8866,1527,20180710_20180711_20180712,63.69,0.0712,65.17,0.2811,66.1,0.4603,4130,44,68.3,66.6
8867,1527,20180711_20180712_20180713,65.23,0.1623,66.25,0.2132,67.51,0.2397,4197,40,67.9,67.0
8868,1527,20180712_20180713_20180716,66.17,0.2002,67.0,0.2707,67.69,0.321,4200,29,68.5,66.9
8869,1527,20180713_20180716_20180717,66.9,0.2858,67.45,0.3677,67.86,0.2236,3810,23,69.3,67.2
8870,1527,20180716_20180717_20180718,67.05,0.1852,67.71,0.3627,68.63,0.0625,3358,27,69.2,65.0
8871,1527,20180717_20180718_20180719,67.45,0.2494,68.01,0.2805,68.75,0.0487,3348,25,67.9,63.9
8872,1527,20180718_20180719_20180720,65.69,0.1967,67.75,0.381,68.7,0.1388,4286,44,66.0,64.5
8873,1527,20180719_20180720_20180723,64.56,0.1282,65.72,0.362,68.09,0.2308,3354,54,65.6,64.6
8874,1527,20180720_20180723_20180724,64.75,0.2558,65.71,0.399,67.1,0.0214,2709,41,65.8,64.3
8875,1527,20180723_20180724_20180725,64.21,0.1187,64.9,0.2914,65.54,0.2409,1685,22,65.5,63.8
8876,1527,20180725_20180726_20180727,64.21,0.2128,64.72,0.2475,65.56,0.1566,2133,23,67.5,66.5
8877,1527,20180726_20180727_20180730,64.46,0.332,65.68,0.173,66.84,0.1808,2572,37,68.6,67.0
8878,1527,20180727_20180730_20180731,64.27,0.1303,65.78,0.1763,67.34,0.3798,3431,49,68.2,66.0
8879,1527,20180730_20180731_20180801,65.81,0.075,66.97,0.2812,67.77,0.3359,3442,33,69.0,67.1
8880,1528,20180629_20180702_20180703,14.63,0.0722,15.06,0.2808,15.38,0.2771,3547,25,14.6,13.9
8881,1528,20180702_20180703_20180704,14.5,0.3473,14.96,0.2937,15.19,0.1745,2819,24,14.45,13.95
8882,1528,20180703_20180704_20180705,14.08,0.1188,14.48,0.3853,14.94,0.1637,2694,27,14.55,14.4
8883,1528,20180706_20180709_20180710,14.14,0.1182,14.51,0.3762,14.83,0.1507,2031,22,15.2,14.6
8884,1528,20180716_20180717_20180718,14.22,0.1194,14.53,0.3477,14.88,0.1534,1441,21,14.4,14.15
8885,1530,20180621_20180622_20180625,37.89,0.2239,38.6,0.1493,39.04,0.1269,268,27,38.2,37.55
8886,1530,20180622_20180625_20180626,37.64,0.2618,37.93,0.2691,38.21,0.08,275,20,38.3,37.35
8887,1530,20180625_20180626_20180627,37.62,0.2802,37.84,0.2996,38.07,0.1907,257,18,38.7,38.6
8888,1530,20180626_20180627_20180628,37.54,0.2147,37.98,0.2638,38.47,0.2178,326,27,39.4,38.45
8889,1530,20180627_20180628_20180629,37.77,0.1727,38.58,0.2847,39.06,0.1071,411,35,38.8,37.5
8890,1530,20180628_20180629_20180702,37.65,0.0837,38.62,0.407,39.09,0.1023,430,35,38.8,36.85
8891,1530,20180629_20180702_20180703,38.08,0.1404,38.76,0.4944,39.35,0.0758,356,31,37.5,36.25
8892,1530,20180702_20180703_20180704,37.06,0.2381,38.12,0.1488,38.68,0.2679,336,33,37.0,35.1
8893,1530,20180703_20180704_20180705,36.3,0.1325,37.01,0.3855,38.2,0.1596,332,39,36.85,35.7
8894,1530,20180704_20180705_20180706,35.63,0.1009,36.23,0.208,37.0,0.3792,327,33,36.6,36.25
8895,1530,20180705_20180706_20180709,35.8,0.1352,36.27,0.2787,36.78,0.1148,244,31,36.75,36.35
8896,1530,20180706_20180709_20180710,35.63,0.1684,35.99,0.2551,36.4,0.2296,196,25,36.75,36.3
8897,1530,20180709_20180710_20180711,35.91,0.2102,36.35,0.3503,36.53,0.2038,157,18,36.55,36.65
8898,1530,20180716_20180717_20180718,36.29,0.2182,36.63,0.2182,36.93,0.1515,165,19,37.95,36.5
8899,1530,20180717_20180718_20180719,36.38,0.2178,36.73,0.1822,37.43,0.1867,225,25,37.4,36.4
8900,1530,20180718_20180719_20180720,36.41,0.2775,36.83,0.1233,37.42,0.1938,227,27,36.95,36.25
8901,1530,20180719_20180720_20180723,36.45,0.4109,36.88,0.1584,37.42,0.2178,202,24,36.55,36.3
8902,1530,20180730_20180731_20180801,36.5,0.2378,37.09,0.2727,37.63,0.1399,286,28,36.75,36.0
8903,1531,20180621_20180622_20180625,19.88,0.2349,20.21,0.183,20.45,0.1744,694,21,20.25,19.9
8904,1531,20180704_20180705_20180706,18.93,0.1581,19.3,0.1238,19.59,0.3029,525,20,19.3,19.15
8905,1531,20180724_20180725_20180726,19.34,0.1003,20.05,0.2869,20.72,0.39,359,22,20.15,19.6
8906,1531,20180725_20180726_20180727,19.89,0.1929,20.19,0.1835,20.73,0.3294,425,18,20.0,19.6
8907,1531,20180726_20180727_20180730,19.9,0.2893,20.19,0.1515,20.73,0.2718,515,19,19.85,19.75
8908,1532,20180705_20180706_20180709,28.21,0.3221,28.48,0.2195,28.86,0.1518,1034,20,28.7,28.5
8909,1532,20180719_20180720_20180723,28.0,0.1159,28.27,0.5279,28.47,0.1447,1182,18,28.75,28.5
8910,1532,20180724_20180725_20180726,28.66,0.177,29.01,0.2024,29.54,0.3247,1808,27,31.65,30.1
8911,1532,20180725_20180726_20180727,29.33,0.1299,30.81,0.2763,31.36,0.2968,5027,61,31.35,30.35
8912,1532,20180726_20180727_20180730,29.52,0.1108,30.45,0.1757,31.11,0.2963,7227,51,30.7,30.6
8913,1532,20180727_20180730_20180731,30.42,0.2476,30.93,0.3467,31.39,0.1588,7041,39,31.05,30.5
8914,1532,20180730_20180731_20180801,30.3,0.1283,30.55,0.2648,30.94,0.356,4286,26,31.1,30.65
8915,1533,20180622_20180625_20180626,36.89,0.2275,37.47,0.1005,37.77,0.3228,189,21,37.0,36.7
8916,1533,20180625_20180626_20180627,36.85,0.508,37.02,0.2032,37.53,0.1123,187,18,37.6,36.85
8917,1533,20180629_20180702_20180703,36.99,0.3348,37.63,0.2247,38.06,0.0837,227,27,37.75,36.6
8918,1533,20180702_20180703_20180704,36.94,0.1347,37.33,0.2653,37.8,0.2653,245,29,37.85,36.35
8919,1533,20180703_20180704_20180705,36.81,0.1713,37.28,0.2238,37.8,0.2343,286,32,36.9,36.8
8920,1533,20180704_20180705_20180706,36.63,0.2833,37.02,0.1417,37.42,0.0792,240,27,37.1,36.55
8921,1535,20180622_20180625_20180626,41.02,0.4167,41.47,0.125,41.96,0.1083,120,23,41.75,38.0
8922,1535,20180625_20180626_20180627,39.99,0.3391,40.77,0.1043,41.72,0.0348,230,33,40.15,38.4
8923,1535,20180626_20180627_20180628,38.57,0.3954,39.93,0.1768,40.91,0.0796,741,58,38.95,38.9
8924,1535,20180627_20180628_20180629,38.18,0.158,38.72,0.4308,40.17,0.1358,766,49,39.5,39.0
8925,1535,20180628_20180629_20180702,38.18,0.1327,38.72,0.4522,39.67,0.0556,648,35,39.4,38.9
8926,1535,20180629_20180702_20180703,38.57,0.3137,38.96,0.2745,39.27,0.2222,153,19,39.95,38.9
8927,1535,20180717_20180718_20180719,38.55,0.3575,38.98,0.1762,39.37,0.1088,193,19,38.8,37.0
8928,1535,20180719_20180720_20180723,37.23,0.1862,37.9,0.1981,38.6,0.2959,419,35,36.75,36.5
8929,1535,20180720_20180723_20180724,36.24,0.3416,37.24,0.1211,38.03,0.1025,644,40,37.0,36.0
8930,1535,20180723_20180724_20180725,36.29,0.3738,37.16,0.1614,37.91,0.1214,725,42,37.0,35.9
8931,1535,20180724_20180725_20180726,36.05,0.4534,36.41,0.2015,36.84,0.0567,794,19,36.5,36.3
8932,1535,20180725_20180726_20180727,36.03,0.5621,36.49,0.1958,36.84,0.0947,475,20,36.9,36.3
8933,1535,20180726_20180727_20180730,36.03,0.5987,36.5,0.1054,36.83,0.0897,446,20,37.1,37.1
8934,1535,20180727_20180730_20180731,36.11,0.1196,36.58,0.3043,36.92,0.25,184,19,37.5,37.0
8935,1535,20180730_20180731_20180801,36.56,0.2579,36.92,0.2421,37.41,0.2211,190,21,37.85,37.0
8936,1536,20180622_20180625_20180626,141.74,0.1937,143.68,0.2817,147.59,0.4127,4749,18,147.0,144.5
8937,1536,20180625_20180626_20180627,141.74,0.206,143.64,0.2996,146.72,0.185,4466,19,148.0,146.5
8938,1536,20180628_20180629_20180702,147.27,0.2365,150.49,0.2818,152.14,0.3047,5166,19,151.0,139.5
8939,1536,20180629_20180702_20180703,143.44,0.0985,148.14,0.3091,151.4,0.2854,8217,26,141.5,137.0
8940,1536,20180702_20180703_20180704,141.48,0.17,148.1,0.2645,151.4,0.316,9032,29,141.0,137.5
8941,1536,20180703_20180704_20180705,139.81,0.3136,143.78,0.1431,148.59,0.3261,6485,29,144.0,139.0
8942,1536,20180720_20180723_20180724,128.14,0.5123,132.38,0.1204,138.09,0.2023,11441,32,133.5,131.0
8943,1536,20180723_20180724_20180725,128.22,0.4069,132.13,0.2726,137.36,0.0676,13164,27,135.0,132.5
8944,1536,20180724_20180725_20180726,128.1,0.3986,131.29,0.2054,133.2,0.2418,13437,23,135.0,129.5
8945,1539,20180625_20180626_20180627,18.9,0.2344,19.6,0.1972,19.94,0.322,913,33,21.7,21.6
8946,1539,20180626_20180627_20180628,19.54,0.0896,20.38,0.1857,21.5,0.4031,3349,63,22.8,21.3
8947,1539,20180627_20180628_20180629,20.11,0.1012,21.6,0.3282,22.32,0.3079,6840,78,22.35,21.0
8948,1539,20180628_20180629_20180702,20.51,0.0749,21.64,0.328,22.32,0.2978,6411,60,22.25,20.25
8949,1539,20180629_20180702_20180703,21.23,0.058,21.86,0.2977,22.38,0.3103,4521,37,21.15,19.6
8950,1539,20180702_20180703_20180704,20.44,0.2119,21.22,0.2176,21.86,0.2958,1227,35,20.7,18.6
8951,1539,20180703_20180704_20180705,20.23,0.2774,21.12,0.2017,21.87,0.2053,1388,48,20.0,19.4
8952,1539,20180704_20180705_20180706,19.13,0.1815,19.93,0.2109,20.45,0.3283,1124,44,19.9,19.2
8953,1539,20180705_20180706_20180709,19.12,0.1941,19.71,0.2371,20.14,0.2434,953,37,19.85,19.2
8954,1539,20180706_20180709_20180710,18.97,0.1907,19.36,0.2248,19.79,0.1953,645,23,19.5,19.0
8955,1539,20180711_20180712_20180713,19.05,0.2079,19.31,0.1308,19.91,0.2967,428,26,20.25,19.5
8956,1539,20180712_20180713_20180716,19.13,0.1016,19.8,0.2656,20.06,0.2695,512,26,19.95,19.4
8957,1539,20180713_20180716_20180717,19.52,0.1248,19.81,0.2972,20.06,0.2532,545,23,19.9,19.55
8958,1539,20180716_20180717_20180718,19.6,0.2909,19.84,0.1766,20.1,0.1403,385,18,19.8,19.6
8959,1539,20180719_20180720_20180723,19.82,0.1339,20.63,0.3773,20.9,0.3018,1524,28,21.0,20.6
8960,1539,20180720_20180723_20180724,19.88,0.1068,20.59,0.3951,20.87,0.3233,1825,28,21.9,21.35
8961,1539,20180723_20180724_20180725,20.64,0.2706,21.0,0.2061,21.46,0.1496,2901,33,23.35,22.55
8962,1539,20180724_20180725_20180726,20.95,0.1082,21.77,0.1471,22.96,0.3071,4594,60,25.35,24.1
8963,1539,20180725_20180726_20180727,21.54,0.1453,23.18,0.2389,24.96,0.3061,9799,93,25.75,24.8
8964,1539,20180726_20180727_20180730,22.73,0.1535,24.2,0.1119,25.15,0.4806,13239,86,27.45,25.8
8965,1539,20180727_20180730_20180731,23.49,0.0678,25.09,0.5096,26.77,0.155,14892,98,27.25,24.1
8966,1539,20180730_20180731_20180801,25.07,0.3297,26.05,0.1147,26.82,0.2378,11756,68,26.8,23.35
8967,1541,20180621_20180622_20180625,38.43,0.0827,39.08,0.1729,39.66,0.203,266,27,38.85,38.0
8968,1541,20180622_20180625_20180626,38.15,0.2133,38.53,0.3365,38.98,0.0758,211,25,38.5,38.15
8969,1541,20180625_20180626_20180627,38.03,0.4508,38.3,0.2073,38.66,0.0881,193,20,39.7,38.7
8970,1541,20180626_20180627_20180628,38.05,0.5251,38.46,0.1732,38.98,0.0838,179,29,39.0,39.1
8971,1541,20180627_20180628_20180629,38.05,0.3851,38.54,0.1824,38.98,0.1419,148,25,40.0,38.55
8972,1541,20180628_20180629_20180702,38.37,0.082,38.9,0.2049,39.47,0.0656,122,27,39.9,38.6
8973,1541,20180629_20180702_20180703,38.66,0.2885,39.12,0.3077,39.7,0.0769,104,19,41.4,38.0
8974,1541,20180702_20180703_20180704,38.76,0.3592,39.38,0.2136,41.4,0.0291,103,19,39.5,38.05
8975,1541,20180703_20180704_20180705,38.58,0.3697,39.13,0.2101,41.4,0.0252,119,20,38.7,38.2
8976,1541,20180704_20180705_20180706,38.16,0.1774,38.68,0.2742,41.4,0.0242,124,21,39.0,38.1
8977,1541,20180705_20180706_20180709,38.18,0.1983,38.5,0.2727,38.84,0.0909,121,20,38.75,38.2
8978,1541,20180713_20180716_20180717,37.74,0.1795,38.33,0.1923,38.94,0.2179,78,20,38.7,37.9
8979,1541,20180716_20180717_20180718,37.66,0.3034,37.85,0.2697,38.32,0.2247,89,18,38.8,37.6
8980,1560,20180622_20180625_20180626,72.35,0.4641,73.16,0.0843,74.48,0.1639,1672,31,73.1,70.2
8981,1560,20180625_20180626_20180627,72.34,0.4981,72.98,0.1546,74.46,0.0852,1889,31,72.1,70.0
8982,1560,20180626_20180627_20180628,71.01,0.2085,72.47,0.4089,74.04,0.0928,2436,39,71.4,70.5
8983,1560,20180627_20180628_20180629,70.42,0.3753,71.12,0.2841,72.55,0.0927,1964,29,71.2,67.5
8984,1560,20180628_20180629_20180702,70.27,0.1575,70.63,0.3299,71.1,0.2529,2349,19,68.2,65.9
8985,1560,20180629_20180702_20180703,67.82,0.2153,70.42,0.3231,70.87,0.2796,2253,22,67.6,63.3
8986,1560,20180702_20180703_20180704,66.49,0.0531,67.78,0.3183,70.8,0.3148,1998,32,66.1,62.5
8987,1560,20180703_20180704_20180705,63.69,0.2228,65.65,0.1149,67.62,0.3297,2132,50,64.5,61.6
8988,1560,20180704_20180705_20180706,63.2,0.1917,65.04,0.1368,66.64,0.107,2113,52,63.0,61.8
8989,1560,20180705_20180706_20180709,62.55,0.3655,63.7,0.2435,65.21,0.1452,2115,45,63.0,61.8
8990,1560,20180706_20180709_20180710,62.09,0.3276,62.73,0.5178,63.94,0.0227,1850,30,62.6,61.9
8991,1560,20180710_20180711_20180712,62.08,0.3858,62.61,0.1404,63.47,0.0602,1695,21,65.2,65.5
8992,1560,20180711_20180712_20180713,62.2,0.3654,63.56,0.1232,64.91,0.3022,1883,35,66.2,65.0
8993,1560,20180712_20180713_20180716,62.51,0.1645,63.8,0.1245,65.35,0.3705,1927,41,66.2,65.1
8994,1560,20180713_20180716_20180717,64.08,0.0572,65.01,0.4407,65.76,0.2191,1661,26,65.8,65.3
8995,1560,20180718_20180719_20180720,65.64,0.1187,68.69,0.1785,69.62,0.319,3715,39,70.2,69.5
8996,1560,20180719_20180720_20180723,65.8,0.0568,68.71,0.2599,69.6,0.3848,4933,37,70.3,69.1
8997,1560,20180720_20180723_20180724,68.39,0.0731,69.14,0.2491,69.78,0.3192,5242,27,70.2,68.5
8998,1560,20180723_20180724_20180725,68.7,0.0771,69.39,0.2133,69.9,0.4593,2996,22,70.1,68.2
8999,1560,20180724_20180725_20180726,69.03,0.1033,69.66,0.3471,70.0,0.3233,2187,19,69.5,68.5
9000,1560,20180725_20180726_20180727,68.78,0.1453,69.32,0.1681,69.95,0.3087,1892,21,69.8,68.8
9001,1560,20180726_20180727_20180730,68.69,0.2913,69.16,0.3236,69.73,0.0592,1301,20,70.3,68.8
9002,1560,20180727_20180730_20180731,68.6,0.2745,69.16,0.355,69.99,0.0733,969,21,69.9,68.1
9003,1560,20180730_20180731_20180801,68.76,0.1276,69.31,0.2165,69.84,0.2354,1113,19,70.1,68.1
9004,1565,20180621_20180622_20180625,681.29,0.0735,698.39,0.4968,704.21,0.1496,789,32,706.0,694.0
9005,1565,20180622_20180625_20180626,677.19,0.0961,685.82,0.1218,700.34,0.4668,739,33,712.0,699.0
9006,1565,20180625_20180626_20180627,686.3,0.0278,698.96,0.5855,704.99,0.2114,719,30,707.0,696.0
9007,1565,20180626_20180627_20180628,694.84,0.0875,700.33,0.6054,706.99,0.0946,560,23,715.0,698.0
9008,1565,20180627_20180628_20180629,698.79,0.4009,703.7,0.2116,709.45,0.0935,449,20,713.0,700.0
